"180","Autumn 2020","9","1653727","2020"
"181","Autumn 2020","7","1625656","2020"
"182","Autumn 2020","9","1669955","2020"
"183","Autumn 2020","7","1665557","2020"
"184","Autumn 2020","9","1616163","2020"
"185","Autumn 2020","8","1633556","2020"
"186","Autumn 2020","8","1645335","2020"
"187","Autumn 2020","8","1691293","2020"
"188","Autumn 2020","9","1662149","2020"
"189","Autumn 2020","9","1691485","2020"
"190","Autumn 2020","9","1674183","2020"
"191","Autumn 2020","8","1641254","2020"
"192","Autumn 2020","8","1695839","2020"
"193","Autumn 2020","7","1613275","2020"
"194","Autumn 2020","9","1612987","2020"
"195","Autumn 2020","7","1623114","2020"
"196","Autumn 2020","8","1668316","2020"
"197","Autumn 2020","9","1622733","2020"
"198","Autumn 2020","7","1696328","2020"
"199","Autumn 2020","7","1646436","2020"
"200","Autumn 2020","7","1614144","2020"
"201","Autumn 2020","7","1654434","2020"
"202","Autumn 2020","9","1678814","2020"
"203","Autumn 2020","9","1614735","2020"
"204","Autumn 2020","8","1665493","2020"
"205","Autumn 2020","9","1634354","2020"
"206","Autumn 2020","7","1661640","2020"
"207","Autumn 2020","7","1686274","2020"
"208","Autumn 2020","9","1729418","2020"
"209","Autumn 2020","8","1763883","2020"
"210","Autumn 2020","9","1781684","2020"
"211","Autumn 2020","7","1778276","2020"
"212","Autumn 2020","7","1795658","2020"
"213","Autumn 2020","8","1773279","2020"
"214","Autumn 2020","8","1759789","2020"
"215","Autumn 2020","8","1743716","2020"
"216","Autumn 2020","7","1747459","2020"
"217","Autumn 2020","8","1728127","2020"
"218","Autumn 2020","8","1783514","2020"
"219","Autumn 2020","8","1768465","2020"
"220","Autumn 2020","8","1797627","2020"
"221","Autumn 2020","8","1754683","2020"
"222","Autumn 2020","7","1798885","2020"
"223","Autumn 2020","8","1769465","2020"
"224","Autumn 2020","7","1766158","2020"
"225","Autumn 2020","9","1772949","2020"
"226","Autumn 2020","8","1731819","2020"
"227","Autumn 2020","9","1752540","2020"
"228","Autumn 2020","9","1731854","2020"
"229","Autumn 2020","9","1766178","2020"
"230","Autumn 2020","7","1715580","2020"
"231","Autumn 2020","7","1745486","2020"
"232","Autumn 2020","8","1791755","2020"
"233","Autumn 2020","9","1742894","2020"
"234","Autumn 2020","7","1788339","2020"
"235","Autumn 2020","9","1736427","2020"
"236","Autumn 2020","7","1728441","2020"
"237","Autumn 2020","8","1712985","2020"
"238","Autumn 2020","9","1718439","2020"
"239","Autumn 2020","8","1784849","2020"
"240","Autumn 2020","9","1737826","2020"
"241","Autumn 2020","9","1797791","2020"
"242","Autumn 2020","9","1728141","2020"
"243","Autumn 2020","7","1711621","2020"
"244","Autumn 2020","8","1789483","2020"
"245","Autumn 2020","7","1711731","2020"
"246","Autumn 2020","8","1773386","2020"
"247","Autumn 2020","8","1762567","2020"
"248","Autumn 2020","9","1898336","2020"
"249","Autumn 2020","7","1892369","2020"
"250","Autumn 2020","9","1863953","2020"
"251","Autumn 2020","9","1835300","2020"
"252","Autumn 2020","8","1835876","2020"
"253","Autumn 2020","9","1849653","2020"
"254","Autumn 2020","7","1872130","2020"
"255","Autumn 2020","9","1887975","2020"
"256","Autumn 2020","8","1886579","2020"
"257","Autumn 2020","9","1877264","2020"
"258","Autumn 2020","9","1873257","2020"
"259","Autumn 2020","8","1834435","2020"
"260","Autumn 2020","7","1868130","2020"
"261","Autumn 2020","7","1845459","2020"
"262","Autumn 2020","8","1855789","2020"
"263","Autumn 2020","8","1893865","2020"
"264","Autumn 2020","8","1842335","2020"
"265","Spring 2020","10","1416455","2020"
"266","Spring 2020","10","1579288","2020"
"267","Spring 2020","12","1528882","2020"
"268","Spring 2020","12","1653725","2020"
"269","Spring 2020","10","1625654","2020"
"270","Spring 2020","12","1669953","2020"
"271","Spring 2020","10","1665555","2020"
"272","Spring 2020","12","1616161","2020"
"273","Spring 2020","11","1633554","2020"
"274","Spring 2020","11","1645333","2020"
"275","Spring 2020","11","1691291","2020"
"276","Spring 2020","12","1662147","2020"
"277","Spring 2020","12","1691483","2020"
"278","Spring 2020","12","1674181","2020"
"279","Spring 2020","11","1641252","2020"
"280","Spring 2020","11","1695837","2020"
"281","Spring 2020","10","1613273","2020"
"282","Spring 2020","12","1612985","2020"
"283","Spring 2020","10","1623112","2020"
"284","Spring 2020","11","1668314","2020"
"285","Spring 2020","12","1622731","2020"
"286","Spring 2020","10","1696326","2020"
"287","Spring 2020","10","1646434","2020"
"288","Spring 2020","10","1614142","2020"
"289","Spring 2020","10","1654432","2020"
"290","Spring 2020","12","1678812","2020"
"291","Spring 2020","12","1614733","2020"
"292","Spring 2020","11","1665491","2020"
"293","Spring 2020","12","1634352","2020"
"294","Spring 2020","10","1661638","2020"
"295","Spring 2020","10","1686272","2020"
"296","Spring 2020","12","1729416","2020"
"297","Spring 2020","11","1763881","2020"
"298","Spring 2020","12","1781682","2020"
"299","Spring 2020","10","1778274","2020"
"300","Spring 2020","10","1795656","2020"
"301","Spring 2020","11","1773277","2020"
"302","Spring 2020","11","1759787","2020"
"303","Spring 2020","11","1743714","2020"
"304","Spring 2020","10","1747457","2020"
"305","Spring 2020","11","1728125","2020"
"306","Spring 2020","11","1783512","2020"
"307","Spring 2020","11","1768463","2020"
"308","Spring 2020","11","1797625","2020"
"309","Spring 2020","11","1754681","2020"
"310","Spring 2020","10","1798883","2020"
"311","Spring 2020","11","1769463","2020"
"312","Spring 2020","10","1766156","2020"
"313","Spring 2020","12","1772947","2020"
"314","Spring 2020","11","1731817","2020"
"315","Spring 2020","12","1752538","2020"
"316","Spring 2020","12","1731852","2020"
"317","Spring 2020","12","1766176","2020"
"318","Spring 2020","10","1715578","2020"
"319","Spring 2020","10","1745484","2020"
"320","Spring 2020","11","1791753","2020"
"321","Spring 2020","12","1742892","2020"
"322","Spring 2020","10","1788337","2020"
"323","Spring 2020","12","1736425","2020"
"324","Spring 2020","10","1728439","2020"
"325","Spring 2020","11","1712983","2020"
"326","Spring 2020","12","1718437","2020"
"327","Spring 2020","11","1784847","2020"
"328","Spring 2020","12","1737824","2020"
"329","Spring 2020","12","1797789","2020"
"330","Spring 2020","12","1728139","2020"
"331","Spring 2020","10","1711619","2020"
"332","Spring 2020","11","1789481","2020"
"333","Spring 2020","10","1711729","2020"
"334","Spring 2020","11","1773384","2020"
"335","Spring 2020","11","1762565","2020"
"336","Spring 2020","12","1898334","2020"
"337","Spring 2020","10","1892367","2020"
"338","Spring 2020","12","1863951","2020"
"339","Spring 2020","12","1835298","2020"
"340","Spring 2020","11","1835874","2020"
"341","Spring 2020","12","1849651","2020"
"342","Spring 2020","10","1872128","2020"
"343","Spring 2020","12","1887973","2020"
"344","Spring 2020","11","1886577","2020"
"345","Spring 2020","12","1877262","2020"
"346","Spring 2020","12","1873255","2020"
"347","Spring 2020","11","1834433","2020"
"348","Spring 2020","10","1868128","2020"
"349","Spring 2020","10","1845457","2020"
"350","Spring 2020","11","1855787","2020"
"351","Spring 2020","11","1893863","2020"
"352","Spring 2020","11","1842333","2020"
"353","Summer 2020","13","1416456","2020"
"354","Summer 2020","13","1579289","2020"
"355","Summer 2020","15","1528883","2020"
"356","Summer 2020","15","1653726","2020"
"357","Summer 2020","13","1625655","2020"
"358","Summer 2020","15","1669954","2020"
"359","Summer 2020","13","1665556","2020"
"360","Summer 2020","15","1616162","2020"
"361","Summer 2020","14","1633555","2020"
"362","Summer 2020","14","1645334","2020"
"363","Summer 2020","14","1691292","2020"
"364","Summer 2020","15","1662148","2020"
"365","Summer 2020","15","1691484","2020"
"366","Summer 2020","15","1674182","2020"
"367","Summer 2020","14","1641253","2020"
"368","Summer 2020","14","1695838","2020"
"369","Summer 2020","13","1613274","2020"
"370","Summer 2020","15","1612986","2020"
"371","Summer 2020","13","1623113","2020"
"372","Summer 2020","14","1668315","2020"
"373","Summer 2020","15","1622732","2020"
"374","Summer 2020","13","1696327","2020"
"375","Summer 2020","13","1646435","2020"
"376","Summer 2020","13","1614143","2020"
"377","Summer 2020","13","1654433","2020"
"378","Summer 2020","15","1678813","2020"
"379","Summer 2020","15","1614734","2020"
"380","Summer 2020","14","1665492","2020"
"381","Summer 2020","15","1634353","2020"
"382","Summer 2020","13","1661639","2020"
"383","Summer 2020","13","1686273","2020"
"384","Summer 2020","15","1729417","2020"
"385","Summer 2020","14","1763882","2020"
"386","Summer 2020","15","1781683","2020"
"387","Summer 2020","13","1778275","2020"
"388","Summer 2020","13","1795657","2020"
"389","Summer 2020","14","1773278","2020"
"390","Summer 2020","14","1759788","2020"
"391","Summer 2020","14","1743715","2020"
"392","Summer 2020","13","1747458","2020"
"393","Summer 2020","14","1728126","2020"
"394","Summer 2020","14","1783513","2020"
"395","Summer 2020","14","1768464","2020"
"396","Summer 2020","14","1797626","2020"
"397","Summer 2020","14","1754682","2020"
"398","Summer 2020","13","1798884","2020"
"399","Summer 2020","14","1769464","2020"
"400","Summer 2020","13","1766157","2020"
"401","Summer 2020","15","1772948","2020"
"402","Summer 2020","14","1731818","2020"
"403","Summer 2020","15","1752539","2020"
"404","Summer 2020","15","1731853","2020"
"405","Summer 2020","15","1766177","2020"
"406","Summer 2020","13","1715579","2020"
"407","Summer 2020","13","1745485","2020"
"408","Summer 2020","14","1791754","2020"
"409","Summer 2020","15","1742893","2020"
"410","Summer 2020","13","1788338","2020"
"411","Summer 2020","15","1736426","2020"
"412","Summer 2020","13","1728440","2020"
"413","Summer 2020","14","1712984","2020"
"414","Summer 2020","15","1718438","2020"
"415","Summer 2020","14","1784848","2020"
"416","Summer 2020","15","1737825","2020"
"417","Summer 2020","15","1797790","2020"
"418","Summer 2020","15","1728140","2020"
"419","Summer 2020","13","1711620","2020"
"420","Summer 2020","14","1789482","2020"
"421","Summer 2020","13","1711730","2020"
"422","Summer 2020","14","1773385","2020"
"423","Summer 2020","14","1762566","2020"
"424","Summer 2020","15","1898335","2020"
"425","Summer 2020","13","1892368","2020"
"426","Summer 2020","15","1863952","2020"
"427","Summer 2020","15","1835299","2020"
"428","Summer 2020","14","1835875","2020"
"429","Summer 2020","15","1849652","2020"
"430","Summer 2020","13","1872129","2020"
"431","Summer 2020","15","1887974","2020"
"432","Summer 2020","14","1886578","2020"
"433","Summer 2020","15","1877263","2020"
"434","Summer 2020","15","1873256","2020"
"435","Summer 2020","14","1834434","2020"
"436","Summer 2020","13","1868129","2020"
"437","Summer 2020","13","1845458","2020"
"438","Summer 2020","14","1855788","2020"
"439","Summer 2020","14","1893864","2020"
"440","Summer 2020","14","1842334","2020"
"441","Autumn 2020","16","1416457","2020"
"442","Autumn 2020","16","1579290","2020"
"443","Autumn 2020","18","1528884","2020"
"444","Autumn 2020","18","1653727","2020"
"445","Autumn 2020","16","1625656","2020"
"446","Autumn 2020","18","1669955","2020"
"447","Autumn 2020","16","1665557","2020"
"448","Autumn 2020","18","1616163","2020"
"449","Autumn 2020","17","1633556","2020"
"450","Autumn 2020","17","1645335","2020"
"451","Autumn 2020","17","1691293","2020"
"452","Autumn 2020","18","1662149","2020"
"453","Autumn 2020","18","1691485","2020"
"454","Autumn 2020","18","1674183","2020"
"455","Autumn 2020","17","1641254","2020"
"456","Autumn 2020","17","1695839","2020"
"457","Autumn 2020","16","1613275","2020"
"458","Autumn 2020","18","1612987","2020"
"459","Autumn 2020","16","1623114","2020"
"460","Autumn 2020","17","1668316","2020"
"461","Autumn 2020","18","1622733","2020"
"462","Autumn 2020","16","1696328","2020"
"463","Autumn 2020","16","1646436","2020"
"464","Autumn 2020","16","1614144","2020"
"465","Autumn 2020","16","1654434","2020"
"466","Autumn 2020","18","1678814","2020"
"467","Autumn 2020","18","1614735","2020"
"468","Autumn 2020","17","1665493","2020"
"469","Autumn 2020","18","1634354","2020"
"470","Autumn 2020","16","1661640","2020"
"471","Autumn 2020","16","1686274","2020"
"472","Autumn 2020","18","1729418","2020"
"473","Autumn 2020","17","1763883","2020"
"474","Autumn 2020","18","1781684","2020"
"475","Autumn 2020","16","1778276","2020"
"476","Autumn 2020","16","1795658","2020"
"477","Autumn 2020","17","1773279","2020"
"478","Autumn 2020","17","1759789","2020"
"479","Autumn 2020","17","1743716","2020"
"480","Autumn 2020","16","1747459","2020"
"481","Autumn 2020","17","1728127","2020"
"482","Autumn 2020","17","1783514","2020"
"483","Autumn 2020","17","1768465","2020"
"484","Autumn 2020","17","1797627","2020"
"485","Autumn 2020","17","1754683","2020"
"486","Autumn 2020","16","1798885","2020"
"487","Autumn 2020","17","1769465","2020"
"488","Autumn 2020","16","1766158","2020"
"489","Autumn 2020","18","1772949","2020"
"490","Autumn 2020","17","1731819","2020"
"491","Autumn 2020","18","1752540","2020"
"492","Autumn 2020","18","1731854","2020"
"493","Autumn 2020","18","1766178","2020"
"494","Autumn 2020","16","1715580","2020"
"495","Autumn 2020","16","1745486","2020"
"496","Autumn 2020","17","1791755","2020"
"497","Autumn 2020","18","1742894","2020"
"498","Autumn 2020","16","1788339","2020"
"499","Autumn 2020","18","1736427","2020"
"500","Autumn 2020","16","1728441","2020"
"501","Autumn 2020","17","1712985","2020"
"502","Autumn 2020","18","1718439","2020"
"503","Autumn 2020","17","1784849","2020"
"504","Autumn 2020","18","1737826","2020"
"505","Autumn 2020","18","1797791","2020"
"506","Autumn 2020","18","1728141","2020"
"507","Autumn 2020","16","1711621","2020"
"508","Autumn 2020","17","1789483","2020"
"509","Autumn 2020","16","1711731","2020"
"510","Autumn 2020","17","1773386","2020"
"511","Autumn 2020","17","1762567","2020"
"512","Autumn 2020","18","1898336","2020"
"513","Autumn 2020","16","1892369","2020"
"514","Autumn 2020","18","1863953","2020"
"515","Autumn 2020","18","1835300","2020"
"516","Autumn 2020","17","1835876","2020"
"517","Autumn 2020","18","1849653","2020"
"518","Autumn 2020","16","1872130","2020"
"519","Autumn 2020","18","1887975","2020"
"520","Autumn 2020","17","1886579","2020"
"521","Autumn 2020","18","1877264","2020"
"522","Autumn 2020","18","1873257","2020"
"523","Autumn 2020","17","1834435","2020"
"524","Autumn 2020","16","1868130","2020"
"525","Autumn 2020","16","1845459","2020"
"526","Autumn 2020","17","1855789","2020"
"527","Autumn 2020","17","1893865","2020"
"528","Autumn 2020","17","1842335","2020"
"529","Spring 2020","19","1416455","2020"
"530","Spring 2020","19","1579288","2020"
"531","Spring 2020","21","1528882","2020"
"532","Spring 2020","21","1653725","2020"
"533","Spring 2020","19","1625654","2020"
"534","Spring 2020","21","1669953","2020"
"535","Spring 2020","19","1665555","2020"
"536","Spring 2020","21","1616161","2020"
"537","Spring 2020","20","1633554","2020"
"538","Spring 2020","20","1645333","2020"
"539","Spring 2020","20","1691291","2020"
"540","Spring 2020","21","1662147","2020"
"541","Spring 2020","21","1691483","2020"
"542","Spring 2020","21","1674181","2020"
"543","Spring 2020","20","1641252","2020"
"544","Spring 2020","20","1695837","2020"
"545","Spring 2020","19","1613273","2020"
"546","Spring 2020","21","1612985","2020"
"547","Spring 2020","19","1623112","2020"
"548","Spring 2020","20","1668314","2020"
"549","Spring 2020","21","1622731","2020"
"550","Spring 2020","19","1696326","2020"
"551","Spring 2020","19","1646434","2020"
"552","Spring 2020","19","1614142","2020"
"553","Spring 2020","19","1654432","2020"
"554","Spring 2020","21","1678812","2020"
"555","Spring 2020","21","1614733","2020"
"556","Spring 2020","20","1665491","2020"
"557","Spring 2020","21","1634352","2020"
"558","Spring 2020","19","1661638","2020"
"559","Spring 2020","19","1686272","2020"
"560","Spring 2020","21","1729416","2020"
"561","Spring 2020","20","1763881","2020"
"562","Spring 2020","21","1781682","2020"
"563","Spring 2020","19","1778274","2020"
"564","Spring 2020","19","1795656","2020"
"565","Spring 2020","20","1773277","2020"
"566","Spring 2020","20","1759787","2020"
"567","Spring 2020","20","1743714","2020"
"568","Spring 2020","19","1747457","2020"
"569","Spring 2020","20","1728125","2020"
"570","Spring 2020","20","1783512","2020"
"571","Spring 2020","20","1768463","2020"
"572","Spring 2020","20","1797625","2020"
"573","Spring 2020","20","1754681","2020"
"574","Spring 2020","19","1798883","2020"
"575","Spring 2020","20","1769463","2020"
"576","Spring 2020","19","1766156","2020"
"577","Spring 2020","21","1772947","2020"
"578","Spring 2020","20","1731817","2020"
"579","Spring 2020","21","1752538","2020"
"580","Spring 2020","21","1731852","2020"
"581","Spring 2020","21","1766176","2020"
"582","Spring 2020","19","1715578","2020"
"583","Spring 2020","19","1745484","2020"
"584","Spring 2020","20","1791753","2020"
"585","Spring 2020","21","1742892","2020"
"586","Spring 2020","19","1788337","2020"
"587","Spring 2020","21","1736425","2020"
"588","Spring 2020","19","1728439","2020"
"589","Spring 2020","20","1712983","2020"
"590","Spring 2020","21","1718437","2020"
"591","Spring 2020","20","1784847","2020"
"592","Spring 2020","21","1737824","2020"
"593","Spring 2020","21","1797789","2020"
"594","Spring 2020","21","1728139","2020"
"595","Spring 2020","19","1711619","2020"
"596","Spring 2020","20","1789481","2020"
"597","Spring 2020","19","1711729","2020"
"598","Spring 2020","20","1773384","2020"
"599","Spring 2020","20","1762565","2020"
"600","Spring 2020","21","1898334","2020"
"601","Spring 2020","19","1892367","2020"
"602","Spring 2020","21","1863951","2020"
"603","Spring 2020","21","1835298","2020"
"604","Spring 2020","20","1835874","2020"
"605","Spring 2020","21","1849651","2020"
"606","Spring 2020","19","1872128","2020"
"607","Spring 2020","21","1887973","2020"
"608","Spring 2020","20","1886577","2020"
"609","Spring 2020","21","1877262","2020"
"610","Spring 2020","21","1873255","2020"
"611","Spring 2020","20","1834433","2020"
"612","Spring 2020","19","1868128","2020"
"613","Spring 2020","19","1845457","2020"
"614","Spring 2020","20","1855787","2020"
"615","Spring 2020","20","1893863","2020"
"616","Spring 2020","20","1842333","2020"
"617","Summer 2020","22","1416456","2020"
"618","Summer 2020","22","1579289","2020"
"619","Summer 2020","24","1528883","2020"
"620","Summer 2020","24","1653726","2020"
"621","Summer 2020","22","1625655","2020"
"622","Summer 2020","24","1669954","2020"
"623","Summer 2020","22","1665556","2020"
"624","Summer 2020","24","1616162","2020"
"625","Summer 2020","23","1633555","2020"
"626","Summer 2020","23","1645334","2020"
"627","Summer 2020","23","1691292","2020"
"628","Summer 2020","24","1662148","2020"
"629","Summer 2020","24","1691484","2020"
"630","Summer 2020","24","1674182","2020"
"631","Summer 2020","23","1641253","2020"
"632","Summer 2020","23","1695838","2020"
"633","Summer 2020","22","1613274","2020"
"634","Summer 2020","24","1612986","2020"
"635","Summer 2020","22","1623113","2020"
"636","Summer 2020","23","1668315","2020"
"637","Summer 2020","24","1622732","2020"
"638","Summer 2020","22","1696327","2020"
"639","Summer 2020","22","1646435","2020"
"640","Summer 2020","22","1614143","2020"
"641","Summer 2020","22","1654433","2020"
"642","Summer 2020","24","1678813","2020"
"643","Summer 2020","24","1614734","2020"
"644","Summer 2020","23","1665492","2020"
"645","Summer 2020","24","1634353","2020"
"646","Summer 2020","22","1661639","2020"
"647","Summer 2020","22","1686273","2020"
"648","Summer 2020","24","1729417","2020"
"649","Summer 2020","23","1763882","2020"
"650","Summer 2020","24","1781683","2020"
"651","Summer 2020","22","1778275","2020"
"652","Summer 2020","22","1795657","2020"
"653","Summer 2020","23","1773278","2020"
"654","Summer 2020","23","1759788","2020"
"655","Summer 2020","23","1743715","2020"
"656","Summer 2020","22","1747458","2020"
"657","Summer 2020","23","1728126","2020"
"658","Summer 2020","23","1783513","2020"
"659","Summer 2020","23","1768464","2020"
"660","Summer 2020","23","1797626","2020"
"661","Summer 2020","23","1754682","2020"
"662","Summer 2020","22","1798884","2020"
"663","Summer 2020","23","1769464","2020"
"664","Summer 2020","22","1766157","2020"
"665","Summer 2020","24","1772948","2020"
"666","Summer 2020","23","1731818","2020"
"667","Summer 2020","24","1752539","2020"
"668","Summer 2020","24","1731853","2020"
"669","Summer 2020","24","1766177","2020"
"670","Summer 2020","22","1715579","2020"
"671","Summer 2020","22","1745485","2020"
"672","Summer 2020","23","1791754","2020"
"673","Summer 2020","24","1742893","2020"
"674","Summer 2020","22","1788338","2020"
"675","Summer 2020","24","1736426","2020"
"676","Summer 2020","22","1728440","2020"
"677","Summer 2020","23","1712984","2020"
"678","Summer 2020","24","1718438","2020"
"679","Summer 2020","23","1784848","2020"
"680","Summer 2020","24","1737825","2020"
"681","Summer 2020","24","1797790","2020"
"682","Summer 2020","24","1728140","2020"
"683","Summer 2020","22","1711620","2020"
"684","Summer 2020","23","1789482","2020"
"685","Summer 2020","22","1711730","2020"
"686","Summer 2020","23","1773385","2020"
"687","Summer 2020","23","1762566","2020"
"688","Summer 2020","24","1898335","2020"
"689","Summer 2020","22","1892368","2020"
"690","Summer 2020","24","1863952","2020"
"691","Summer 2020","24","1835299","2020"
