"1731818","null","null","null","null","null","null","null","null","CSE","1"
"1752539","null","null","null","null","null","null","null","null","CSE","1"
"1731853","null","null","null","null","null","null","null","null","CSE","1"
"1766177","null","null","null","null","null","null","null","null","CSE","1"
"1715579","null","null","null","null","null","null","null","null","CSE","1"
"1745485","null","null","null","null","null","null","null","null","CSE","1"
"1791754","null","null","null","null","null","null","null","null","CSE","1"
"1742893","null","null","null","null","null","null","null","null","CSE","1"
"1788338","null","null","null","null","null","null","null","null","CSE","1"
"1736426","null","null","null","null","null","null","null","null","CSE","1"
"1728440","null","null","null","null","null","null","null","null","CSE","1"
"1712984","null","null","null","null","null","null","null","null","CSE","1"
"1718438","null","null","null","null","null","null","null","null","CSE","1"
"1784848","null","null","null","null","null","null","null","null","CSE","1"
"1737825","null","null","null","null","null","null","null","null","CSE","1"
"1797790","null","null","null","null","null","null","null","null","CSE","1"
"1728140","null","null","null","null","null","null","null","null","CSE","1"
"1711620","null","null","null","null","null","null","null","null","CSE","1"
"1789482","null","null","null","null","null","null","null","null","CSE","1"
"1711730","null","null","null","null","null","null","null","null","CSE","1"
"1773385","null","null","null","null","null","null","null","null","CSE","1"
"1762566","null","null","null","null","null","null","null","null","CSE","1"
"1898335","null","null","null","null","null","null","null","null","CSE","1"
"1892368","null","null","null","null","null","null","null","null","CSE","1"
"1863952","null","null","null","null","null","null","null","null","CSE","1"
"1835299","null","null","null","null","null","null","null","null","CSE","1"
"1835875","null","null","null","null","null","null","null","null","CSE","1"
"1849652","null","null","null","null","null","null","null","null","CSE","1"
"1872129","null","null","null","null","null","null","null","null","CSE","1"
"1887974","null","null","null","null","null","null","null","null","CSE","1"
"1886578","null","null","null","null","null","null","null","null","CSE","1"
"1877263","null","null","null","null","null","null","null","null","CSE","1"
"1873256","null","null","null","null","null","null","null","null","CSE","1"
"1834434","null","null","null","null","null","null","null","null","CSE","1"
"1868129","null","null","null","null","null","null","null","null","CSE","1"
"1845458","null","null","null","null","null","null","null","null","CSE","1"
"1855788","null","null","null","null","null","null","null","null","CSE","1"
"1893864","null","null","null","null","null","null","null","null","CSE","1"
"1842334","null","null","null","null","null","null","null","null","CSE","1"
"1416457","null","null","null","null","null","null","null","null","CSE","1"
"1579290","null","null","null","null","null","null","null","null","CSE","1"
"1528884","null","null","null","null","null","null","null","null","CSE","1"
"1653727","null","null","null","null","null","null","null","null","CSE","1"
"1625656","null","null","null","null","null","null","null","null","CSE","1"
"1669955","null","null","null","null","null","null","null","null","CSE","1"
"1665557","null","null","null","null","null","null","null","null","CSE","1"
"1616163","null","null","null","null","null","null","null","null","CSE","1"
"1633556","null","null","null","null","null","null","null","null","CSE","1"
"1645335","null","null","null","null","null","null","null","null","CSE","1"
"1691293","null","null","null","null","null","null","null","null","CSE","1"
"1662149","null","null","null","null","null","null","null","null","CSE","1"
"1691485","null","null","null","null","null","null","null","null","CSE","1"
"1674183","null","null","null","null","null","null","null","null","CSE","1"
"1641254","null","null","null","null","null","null","null","null","CSE","1"
"1695839","null","null","null","null","null","null","null","null","CSE","1"
"1613275","null","null","null","null","null","null","null","null","CSE","1"
"1612987","null","null","null","null","null","null","null","null","CSE","1"
"1623114","null","null","null","null","null","null","null","null","CSE","1"
"1668316","null","null","null","null","null","null","null","null","CSE","1"
"1622733","null","null","null","null","null","null","null","null","CSE","1"
"1696328","null","null","null","null","null","null","null","null","CSE","1"
"1646436","null","null","null","null","null","null","null","null","CSE","1"
"1614144","null","null","null","null","null","null","null","null","CSE","1"
"1654434","null","null","null","null","null","null","null","null","CSE","1"
"1678814","null","null","null","null","null","null","null","null","CSE","1"
"1614735","null","null","null","null","null","null","null","null","CSE","1"
"1665493","null","null","null","null","null","null","null","null","CSE","1"
"1634354","null","null","null","null","null","null","null","null","CSE","1"
"1661640","null","null","null","null","null","null","null","null","CSE","1"
"1686274","null","null","null","null","null","null","null","null","CSE","1"
"1729418","null","null","null","null","null","null","null","null","CSE","1"
"1763883","null","null","null","null","null","null","null","null","CSE","1"
"1781684","null","null","null","null","null","null","null","null","CSE","1"
"1778276","null","null","null","null","null","null","null","null","CSE","1"
"1795658","null","null","null","null","null","null","null","null","CSE","1"
"1773279","null","null","null","null","null","null","null","null","CSE","1"
"1759789","null","null","null","null","null","null","null","null","CSE","1"
"1743716","null","null","null","null","null","null","null","null","CSE","1"
"1747459","null","null","null","null","null","null","null","null","CSE","1"
"1728127","null","null","null","null","null","null","null","null","CSE","1"
"1783514","null","null","null","null","null","null","null","null","CSE","1"
"1768465","null","null","null","null","null","null","null","null","CSE","1"
"1797627","null","null","null","null","null","null","null","null","CSE","1"
"1754683","null","null","null","null","null","null","null","null","CSE","1"
"1798885","null","null","null","null","null","null","null","null","CSE","1"
"1769465","null","null","null","null","null","null","null","null","CSE","1"
"1766158","null","null","null","null","null","null","null","null","CSE","1"
"1772949","null","null","null","null","null","null","null","null","CSE","1"
"1731819","null","null","null","null","null","null","null","null","CSE","1"
"1752540","null","null","null","null","null","null","null","null","CSE","1"
"1731854","null","null","null","null","null","null","null","null","CSE","1"
"1766178","null","null","null","null","null","null","null","null","CSE","1"
"1715580","null","null","null","null","null","null","null","null","CSE","1"
"1745486","null","null","null","null","null","null","null","null","CSE","1"
"1791755","null","null","null","null","null","null","null","null","CSE","1"
"1742894","null","null","null","null","null","null","null","null","CSE","1"
"1788339","null","null","null","null","null","null","null","null","CSE","1"
"1736427","null","null","null","null","null","null","null","null","CSE","1"
"1728441","null","null","null","null","null","null","null","null","CSE","1"
"1712985","null","null","null","null","null","null","null","null","CSE","1"
"1718439","null","null","null","null","null","null","null","null","CSE","1"
"1784849","null","null","null","null","null","null","null","null","CSE","1"
"1737826","null","null","null","null","null","null","null","null","CSE","1"
"1797791","null","null","null","null","null","null","null","null","CSE","1"
"1728141","null","null","null","null","null","null","null","null","CSE","1"
"1711621","null","null","null","null","null","null","null","null","CSE","1"
"1789483","null","null","null","null","null","null","null","null","CSE","1"
"1711731","null","null","null","null","null","null","null","null","CSE","1"
"1773386","null","null","null","null","null","null","null","null","CSE","1"
"1762567","null","null","null","null","null","null","null","null","CSE","1"
"1898336","null","null","null","null","null","null","null","null","CSE","1"
"1892369","null","null","null","null","null","null","null","null","CSE","1"
"1863953","null","null","null","null","null","null","null","null","CSE","1"
"1835300","null","null","null","null","null","null","null","null","CSE","1"
"1835876","null","null","null","null","null","null","null","null","CSE","1"
"1849653","null","null","null","null","null","null","null","null","CSE","1"
"1872130","null","null","null","null","null","null","null","null","CSE","1"
"1887975","null","null","null","null","null","null","null","null","CSE","1"
"1886579","null","null","null","null","null","null","null","null","CSE","1"
"1877264","null","null","null","null","null","null","null","null","CSE","1"
"1873257","null","null","null","null","null","null","null","null","CSE","1"
"1834435","null","null","null","null","null","null","null","null","CSE","1"
"1868130","null","null","null","null","null","null","null","null","CSE","1"
"1845459","null","null","null","null","null","null","null","null","CSE","1"
"1855789","null","null","null","null","null","null","null","null","CSE","1"
"1893865","null","null","null","null","null","null","null","null","CSE","1"
"1842335","null","null","null","null","null","null","null","null","CSE","1"
"1652311","null","null","null","null","null","null","null","null","ACN","2"
"1652312","null","null","null","null","null","null","null","null","ACN","2"
"1652313","null","null","null","null","null","null","null","null","ACN","2"
"1652314","null","null","null","null","null","null","null","null","ACN","2"
"1652315","null","null","null","null","null","null","null","null","ACN","2"
"1652316","null","null","null","null","null","null","null","null","ACN","2"
"1652317","null","null","null","null","null","null","null","null","ACN","2"
"1652318","null","null","null","null","null","null","null","null","ACN","2"
"1652319","null","null","null","null","null","null","null","null","ACN","2"
"1652320","null","null","null","null","null","null","null","null","ACN","2"
"1652321","null","null","null","null","null","null","null","null","ACN","2"
"1652322","null","null","null","null","null","null","null","null","ACN","2"
"1652323","null","null","null","null","null","null","null","null","ACN","2"
"1652324","null","null","null","null","null","null","null","null","ACN","2"
"1652325","null","null","null","null","null","null","null","null","ACN","2"
"1652326","null","null","null","null","null","null","null","null","ACN","2"
"1652327","null","null","null","null","null","null","null","null","ACN","2"
"1652328","null","null","null","null","null","null","null","null","ACN","2"
"1652329","null","null","null","null","null","null","null","null","ACN","2"
"1652330","null","null","null","null","null","null","null","null","ACN","2"
"1652331","null","null","null","null","null","null","null","null","ACN","2"
"1652332","null","null","null","null","null","null","null","null","ACN","2"
"1652333","null","null","null","null","null","null","null","null","ACN","2"
"1652334","null","null","null","null","null","null","null","null","ACN","2"
"1652335","null","null","null","null","null","null","null","null","ACN","2"
"1652336","null","null","null","null","null","null","null","null","ACN","2"
"1652337","null","null","null","null","null","null","null","null","ACN","2"
"1652338","null","null","null","null","null","null","null","null","ACN","2"
"1652339","null","null","null","null","null","null","null","null","ACN","2"
"1652340","null","null","null","null","null","null","null","null","ACN","2"
"1652341","null","null","null","null","null","null","null","null","ACN","2"
"1652342","null","null","null","null","null","null","null","null","ACN","2"
"1652343","null","null","null","null","null","null","null","null","ACN","2"
"1652344","null","null","null","null","null","null","null","null","ACN","2"
"1652345","null","null","null","null","null","null","null","null","ACN","2"
"1652346","null","null","null","null","null","null","null","null","ACN","2"
"1652347","null","null","null","null","null","null","null","null","ACN","2"
"1652348","null","null","null","null","null","null","null","null","ACN","2"
"1652349","null","null","null","null","null","null","null","null","ACN","2"
"1652350","null","null","null","null","null","null","null","null","ACN","2"
"1652351","null","null","null","null","null","null","null","null","ACN","2"
"1652352","null","null","null","null","null","null","null","null","ACN","2"
"1652353","null","null","null","null","null","null","null","null","ACN","2"
"1652354","null","null","null","null","null","null","null","null","ACN","2"
"1652355","null","null","null","null","null","null","null","null","ACN","2"
"1652356","null","null","null","null","null","null","null","null","ACN","2"
"1652357","null","null","null","null","null","null","null","null","ACN","2"
"1652358","null","null","null","null","null","null","null","null","ACN","2"
"1652359","null","null","null","null","null","null","null","null","ACN","2"
"1652360","null","null","null","null","null","null","null","null","ACN","2"
"1652361","null","null","null","null","null","null","null","null","ACN","2"
"1652362","null","null","null","null","null","null","null","null","ACN","2"
"1652363","null","null","null","null","null","null","null","null","ACN","2"
"1652364","null","null","null","null","null","null","null","null","ACN","2"
"1652365","null","null","null","null","null","null","null","null","ACN","2"
"1652366","null","null","null","null","null","null","null","null","ACN","2"
"1652367","null","null","null","null","null","null","null","null","ACN","2"
"1652368","null","null","null","null","null","null","null","null","ACN","2"
"1652369","null","null","null","null","null","null","null","null","ACN","2"
"1652370","null","null","null","null","null","null","null","null","ACN","2"
"1652371","null","null","null","null","null","null","null","null","ACN","2"
"1652372","null","null","null","null","null","null","null","null","ACN","2"
"1652373","null","null","null","null","null","null","null","null","ACN","2"
"1652374","null","null","null","null","null","null","null","null","ACN","2"
"1652375","null","null","null","null","null","null","null","null","ACN","2"
"1652376","null","null","null","null","null","null","null","null","ACN","2"
"1652377","null","null","null","null","null","null","null","null","ACN","2"
"1652378","null","null","null","null","null","null","null","null","ACN","2"
"1652379","null","null","null","null","null","null","null","null","ACN","2"
"1652380","null","null","null","null","null","null","null","null","ACN","2"
"1652381","null","null","null","null","null","null","null","null","ACN","2"
"1652382","null","null","null","null","null","null","null","null","ACN","2"
"1652383","null","null","null","null","null","null","null","null","ACN","2"
"1652384","null","null","null","null","null","null","null","null","ACN","2"
"1652385","null","null","null","null","null","null","null","null","ACN","2"
"1652386","null","null","null","null","null","null","null","null","ACN","2"
"1652387","null","null","null","null","null","null","null","null","ACN","2"
"1652388","null","null","null","null","null","null","null","null","ACN","2"
"1652389","null","null","null","null","null","null","null","null","ACN","2"
"1652390","null","null","null","null","null","null","null","null","ACN","2"
"1652391","null","null","null","null","null","null","null","null","ACN","2"
"1652392","null","null","null","null","null","null","null","null","ACN","2"
"1652393","null","null","null","null","null","null","null","null","ACN","2"
"1652394","null","null","null","null","null","null","null","null","ACN","2"
"1652395","null","null","null","null","null","null","null","null","ACN","2"
"1652396","null","null","null","null","null","null","null","null","ACN","2"
"1652397","null","null","null","null","null","null","null","null","ACN","2"
"1652398","null","null","null","null","null","null","null","null","ACN","2"
"1652411","null","null","null","null","null","null","null","null","ACN","2"
"1652412","null","null","null","null","null","null","null","null","ACN","2"
"1652413","null","null","null","null","null","null","null","null","ACN","2"
"1652414","null","null","null","null","null","null","null","null","ACN","2"
"1652415","null","null","null","null","null","null","null","null","ACN","2"
"1652416","null","null","null","null","null","null","null","null","ACN","2"
"1652417","null","null","null","null","null","null","null","null","ACN","2"
"1652418","null","null","null","null","null","null","null","null","ACN","2"
"1652419","null","null","null","null","null","null","null","null","ACN","2"
"1652420","null","null","null","null","null","null","null","null","ACN","2"
"1652421","null","null","null","null","null","null","null","null","ACN","2"
"1652422","null","null","null","null","null","null","null","null","ACN","2"
"1652423","null","null","null","null","null","null","null","null","ACN","2"
"1652424","null","null","null","null","null","null","null","null","ACN","2"
"1652425","null","null","null","null","null","null","null","null","ACN","2"
"1652426","null","null","null","null","null","null","null","null","ACN","2"
"1652427","null","null","null","null","null","null","null","null","ACN","2"
"1652428","null","null","null","null","null","null","null","null","ACN","2"
"1652429","null","null","null","null","null","null","null","null","ACN","2"
"1652430","null","null","null","null","null","null","null","null","ACN","2"
"1652431","null","null","null","null","null","null","null","null","ACN","2"
"1652432","null","null","null","null","null","null","null","null","ACN","2"
"1652433","null","null","null","null","null","null","null","null","ACN","2"
"1652434","null","null","null","null","null","null","null","null","ACN","2"
"1652435","null","null","null","null","null","null","null","null","ACN","2"
"1652436","null","null","null","null","null","null","null","null","ACN","2"
"1652437","null","null","null","null","null","null","null","null","ACN","2"
"1652438","null","null","null","null","null","null","null","null","ACN","2"
"1652439","null","null","null","null","null","null","null","null","ACN","2"
"1652440","null","null","null","null","null","null","null","null","ACN","2"
"1652441","null","null","null","null","null","null","null","null","ACN","2"
"1652442","null","null","null","null","null","null","null","null","ACN","2"
"1652443","null","null","null","null","null","null","null","null","ACN","2"
"1652444","null","null","null","null","null","null","null","null","ACN","2"
"1652445","null","null","null","null","null","null","null","null","ACN","2"
"1652446","null","null","null","null","null","null","null","null","ACN","2"
"1652447","null","null","null","null","null","null","null","null","ACN","2"
"1652448","null","null","null","null","null","null","null","null","ACN","2"
"1652449","null","null","null","null","null","null","null","null","ACN","2"
"1652450","null","null","null","null","null","null","null","null","ACN","2"
"1652451","null","null","null","null","null","null","null","null","ACN","2"
"1652452","null","null","null","null","null","null","null","null","ACN","2"
"1652453","null","null","null","null","null","null","null","null","ACN","2"
"1652454","null","null","null","null","null","null","null","null","ACN","2"
"1652455","null","null","null","null","null","null","null","null","ACN","2"
"1652456","null","null","null","null","null","null","null","null","ACN","2"
"1652457","null","null","null","null","null","null","null","null","ACN","2"
"1652458","null","null","null","null","null","null","null","null","ACN","2"
"1652459","null","null","null","null","null","null","null","null","ACN","2"
"1652460","null","null","null","null","null","null","null","null","ACN","2"
"1652461","null","null","null","null","null","null","null","null","ACN","2"
"1652462","null","null","null","null","null","null","null","null","ACN","2"
"1652463","null","null","null","null","null","null","null","null","ACN","2"
"1652464","null","null","null","null","null","null","null","null","ACN","2"
"1652465","null","null","null","null","null","null","null","null","ACN","2"
"1652466","null","null","null","null","null","null","null","null","ACN","2"
"1652467","null","null","null","null","null","null","null","null","ACN","2"
"1652468","null","null","null","null","null","null","null","null","ACN","2"
"1652469","null","null","null","null","null","null","null","null","ACN","2"
"1652470","null","null","null","null","null","null","null","null","ACN","2"
"1652471","null","null","null","null","null","null","null","null","ACN","2"
"1652472","null","null","null","null","null","null","null","null","ACN","2"
"1652473","null","null","null","null","null","null","null","null","ACN","2"
"1652474","null","null","null","null","null","null","null","null","ACN","2"
"1652475","null","null","null","null","null","null","null","null","ACN","2"
"1652476","null","null","null","null","null","null","null","null","ACN","2"
"1652477","null","null","null","null","null","null","null","null","ACN","2"
"1652478","null","null","null","null","null","null","null","null","ACN","2"
"1652479","null","null","null","null","null","null","null","null","ACN","2"
"1652480","null","null","null","null","null","null","null","null","ACN","2"
"1652481","null","null","null","null","null","null","null","null","ACN","2"
"1652482","null","null","null","null","null","null","null","null","ACN","2"
"1652483","null","null","null","null","null","null","null","null","ACN","2"
"1652484","null","null","null","null","null","null","null","null","ACN","2"
"1652485","null","null","null","null","null","null","null","null","ACN","2"
"1652486","null","null","null","null","null","null","null","null","ACN","2"
"1652487","null","null","null","null","null","null","null","null","ACN","2"
"1652488","null","null","null","null","null","null","null","null","ACN","2"
"1652489","null","null","null","null","null","null","null","null","ACN","2"
"1652490","null","null","null","null","null","null","null","null","ACN","2"
"1652491","null","null","null","null","null","null","null","null","ACN","2"
"1652492","null","null","null","null","null","null","null","null","ACN","2"
"1652493","null","null","null","null","null","null","null","null","ACN","2"
"1652494","null","null","null","null","null","null","null","null","ACN","2"
"1652495","null","null","null","null","null","null","null","null","ACN","2"
"1652496","null","null","null","null","null","null","null","null","ACN","2"
"1652497","null","null","null","null","null","null","null","null","ACN","2"
"1652498","null","null","null","null","null","null","null","null","ACN","2"
"1652511","null","null","null","null","null","null","null","null","ACN","2"
"1652512","null","null","null","null","null","null","null","null","ACN","2"
"1652513","null","null","null","null","null","null","null","null","ACN","2"
"1652514","null","null","null","null","null","null","null","null","ACN","2"
"1652515","null","null","null","null","null","null","null","null","ACN","2"
"1652516","null","null","null","null","null","null","null","null","ACN","2"
"1652517","null","null","null","null","null","null","null","null","ACN","2"
"1652518","null","null","null","null","null","null","null","null","ACN","2"
"1652519","null","null","null","null","null","null","null","null","ACN","2"
"1652520","null","null","null","null","null","null","null","null","ACN","2"
"1652521","null","null","null","null","null","null","null","null","ACN","2"
"1652522","null","null","null","null","null","null","null","null","ACN","2"
"1652523","null","null","null","null","null","null","null","null","ACN","2"
"1652524","null","null","null","null","null","null","null","null","ACN","2"
"1652525","null","null","null","null","null","null","null","null","ACN","2"
"1652526","null","null","null","null","null","null","null","null","ACN","2"
"1652527","null","null","null","null","null","null","null","null","ACN","2"
"1652528","null","null","null","null","null","null","null","null","ACN","2"
"1652529","null","null","null","null","null","null","null","null","ACN","2"
"1652530","null","null","null","null","null","null","null","null","ACN","2"
"1652531","null","null","null","null","null","null","null","null","ACN","2"
"1652532","null","null","null","null","null","null","null","null","ACN","2"
"1652533","null","null","null","null","null","null","null","null","ACN","2"
"1652534","null","null","null","null","null","null","null","null","ACN","2"
"1652535","null","null","null","null","null","null","null","null","ACN","2"
"1652536","null","null","null","null","null","null","null","null","ACN","2"
"1652537","null","null","null","null","null","null","null","null","ACN","2"
"1652538","null","null","null","null","null","null","null","null","ACN","2"
"1652539","null","null","null","null","null","null","null","null","ACN","2"
"1652540","null","null","null","null","null","null","null","null","ACN","2"
"1652541","null","null","null","null","null","null","null","null","ACN","2"
"1652542","null","null","null","null","null","null","null","null","ACN","2"
"1652543","null","null","null","null","null","null","null","null","ACN","2"
"1652544","null","null","null","null","null","null","null","null","ACN","2"
"1652545","null","null","null","null","null","null","null","null","ACN","2"
"1652546","null","null","null","null","null","null","null","null","ACN","2"
"1652547","null","null","null","null","null","null","null","null","ACN","2"
"1652548","null","null","null","null","null","null","null","null","ACN","2"
"1652549","null","null","null","null","null","null","null","null","ACN","2"
"1652550","null","null","null","null","null","null","null","null","ACN","2"
"1652551","null","null","null","null","null","null","null","null","ACN","2"
"1652552","null","null","null","null","null","null","null","null","ACN","2"
"1652553","null","null","null","null","null","null","null","null","ACN","2"
"1652554","null","null","null","null","null","null","null","null","ACN","2"
"1652555","null","null","null","null","null","null","null","null","ACN","2"
"1652556","null","null","null","null","null","null","null","null","ACN","2"
"1652557","null","null","null","null","null","null","null","null","ACN","2"
"1652558","null","null","null","null","null","null","null","null","ACN","2"
"1652559","null","null","null","null","null","null","null","null","ACN","2"
"1652560","null","null","null","null","null","null","null","null","ACN","2"
"1652561","null","null","null","null","null","null","null","null","ACN","2"
"1652562","null","null","null","null","null","null","null","null","ACN","2"
"1652563","null","null","null","null","null","null","null","null","ACN","2"
"1652564","null","null","null","null","null","null","null","null","ACN","2"
"1652565","null","null","null","null","null","null","null","null","ACN","2"
"1652566","null","null","null","null","null","null","null","null","ACN","2"
"1652567","null","null","null","null","null","null","null","null","ACN","2"
"1652568","null","null","null","null","null","null","null","null","ACN","2"
"1652569","null","null","null","null","null","null","null","null","ACN","2"
"1652570","null","null","null","null","null","null","null","null","ACN","2"
